DrugID	DrugName	SMILES
SmallMolecule_1186	Temocapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)c3cccs3
SmallMolecule_1187	Temocillin	CC1([C@@H](N2[C@H](S1)[C@@](C2=O)(NC(=O)C(c3ccsc3)C(=O)O)OC)C(=O)O)C
SmallMolecule_1188	Temoporfin	c1cc(cc(c1)O)c2/c3ccc([nH]3)/c(c/4\nc(/c(c\5/cc/c(/[nH]5)c(/c6n\c2\CC6)\c7cccc(c7)O)/c8cccc(c8)O)C=C4)/c9cccc(c9)O
SmallMolecule_1189	Temozolomide	Cn1c(=O)n2cnc(c2nn1)C(=O)N
SmallMolecule_1190	Temsirolimus	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC
SmallMolecule_1191	Tenapanor	CN1Cc2c(cc(cc2Cl)Cl)[C@@H](C1)c3cccc(c3)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(Cc6c5cc(cc6Cl)Cl)C.Cl.Cl
SmallMolecule_1192	Teneligliptin	Cc1cc(n(n1)c2ccccc2)N3CCN(CC3)[C@H]4C[C@H](NC4)C(=O)N5CCSC5.Br
SmallMolecule_1193	Tenofovir	C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C.C(=C/C(=O)O)\C(=O)O
SmallMolecule_1194	Tenoxicam	CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc3ccccn3
SmallMolecule_1195	Teprenone	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)/C)C
SmallMolecule_1196	Terazosin	COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4.Cl
SmallMolecule_1197	Terbinafine	CC(C)(C)C#C/C=C/CN(C)Cc1cccc2c1cccc2
SmallMolecule_1198	Terguride	CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4c3c(c[nH]4)C[C@H]2N(C1)C
SmallMolecule_1199	Teriflunomide	C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O
SmallMolecule_1200	Terlipressin	CC(=O)O.c1ccc(cc1)C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N2)Cc3ccc(cc3)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
SmallMolecule_1201	Testosterone	CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
SmallMolecule_1202	Tetrabenazine	CC(C)C[C@H]1CN2CCc3cc(c(cc3[C@@H]2CC1=O)OC)OC
SmallMolecule_1203	Thalidomide	c1ccc2c(c1)C(=O)N(C2=O)C3CCC(=O)NC3=O
SmallMolecule_1204	Theophylline	Cn1c2c(c(=O)n(c1=O)C)[nH]cn2
SmallMolecule_1205	Thiotepa	C1CN1P(=S)(N2CC2)N3CC3
SmallMolecule_1206	Tiagabine	Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3c(ccs3)C
SmallMolecule_1207	Tianeptine	CN1c2ccccc2C(c3ccc(cc3S1(=O)=O)Cl)NCCCCCCC(=O)[O-].[Na+]
SmallMolecule_1208	Tibolone	C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O
SmallMolecule_1209	Ticagrelor	CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F
SmallMolecule_1210	Ticlopidine	c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl
SmallMolecule_1211	Tigecycline	CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)N(C)C
SmallMolecule_1212	Tiludronate	c1cc(ccc1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]
SmallMolecule_1213	Timolol	CC(C)(C)NC[C@@H](COc1c(nsn1)N2CCOCC2)O
SmallMolecule_1214	Tiopronin	CC(C(=O)NCC(=O)O)S
SmallMolecule_1215	Tiotropium	C[N+]1([C@@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(c4cccs4)(c5cccs5)O)C.[Br-]
SmallMolecule_1216	Tipranavir	CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)c2cccc(c2)NS(=O)(=O)c3ccc(cn3)C(F)(F)F)O)CCc4ccccc4
SmallMolecule_1217	Tirabrutinib	CC#CC(=O)N1CC[C@H](C1)n2c3c(c(ncn3)N)n(c2=O)c4ccc(cc4)Oc5ccccc5.Cl
SmallMolecule_1218	Tirbanibulin	c1ccc(cc1)CNC(=O)Cc2ccc(cn2)c3ccc(cc3)OCCN4CCOCC4
SmallMolecule_1219	Tirilazad	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C3=CC[C@@]2([C@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8)C)C
SmallMolecule_1220	Tirofiban	CCCCS(=O)(=O)N[C@@H](Cc1ccc(cc1)OCCCCC2CCNCC2)C(=O)O
SmallMolecule_1221	Tivozanib	Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC
SmallMolecule_1222	Tizanidine	c1cc(c(c2c1nsn2)NC3=NCCN3)Cl
SmallMolecule_1223	Tobramycin	C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
SmallMolecule_1224	Tocoretinate	Cc1c(c(c(c2c1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C3=C(CCCC3(C)C)C)C
SmallMolecule_1225	Tofacitinib	C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N
SmallMolecule_1226	Tofogliflozin	CCc1ccc(cc1)Cc2ccc3c(c2)[C@]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC3
SmallMolecule_1227	Tolcapone	Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)[N+](=O)[O-]
SmallMolecule_1228	Tolperisone	Cc1ccc(cc1)C(=O)C(C)CN2CCCCC2
SmallMolecule_1229	Tolterodine	Cc1ccc(c(c1)[C@H](CCN(C(C)C)C(C)C)c2ccccc2)O
SmallMolecule_1230	Tolvaptan	Cc1ccccc1C(=O)Nc2ccc(c(c2)C)C(=O)N3CCCC(c4c3ccc(c4)Cl)O
SmallMolecule_1231	Topiramate	CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C
SmallMolecule_1232	Topiroxostat	c1cnccc1c2[nH]nc(n2)c3ccnc(c3)C#N
SmallMolecule_1233	Topotecan	CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)CN(C)C)O)O
SmallMolecule_1234	Torasemide	Cc1cccc(c1)Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C
SmallMolecule_1235	Toremifene	CN(C)CCOc1ccc(cc1)/C(=C(/CCCl)\c2ccccc2)/c3ccccc3
SmallMolecule_1236	Tosufloxacin	c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4CCC(C4)N)C(=O)O
SmallMolecule_1237	Trabectedin	Cc1cc2c(c(c1OC)O)[C@@H]3[C@@H]4[C@H]5c6c(c7c(c(c6OC(=O)C)C)OCO7)[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)c9cc(c(cc9CCN8)O)OC
SmallMolecule_1238	Tramadol	CN(C)C[C@H]1CCCC[C@@]1(c2cccc(c2)OC)O
SmallMolecule_1239	Trametinib	Cc1c2c(c(n(c1=O)C)Nc3ccc(cc3F)I)c(=O)n(c(=O)n2c4cccc(c4)NC(=O)C)C5CC5.CS(=O)C
SmallMolecule_1240	Trandolapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O
SmallMolecule_1241	Tranexamic	C1[C@@H](CC[C@H](C1)C(=O)O)CN
SmallMolecule_1242	Tranilast	COc1ccc(cc1OC)/C=C/C(=O)Nc2ccccc2C(=O)O
SmallMolecule_1243	Transepithelial	Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
SmallMolecule_1244	Travoprost	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COc2cccc(c2)C(F)(F)F)O)O)O
SmallMolecule_1245	Trazodone	c1ccn2c(c1)nn(c2=O)CCCN3CCN(CC3)c4cccc(c4)Cl
SmallMolecule_1246	Trelagliptin	Cn1c(=O)cc(n(c1=O)Cc2cc(ccc2C#N)F)N3CCC[C@H](C3)N.C(CC(=O)O)C(=O)O
SmallMolecule_1247	Treosulfan	CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O
SmallMolecule_1248	Treprostinil	CCCCC[C@@H](CC[C@@H]1[C@H]2Cc3cccc(c3C[C@H]2C[C@H]1O)OCC(=O)O)O
SmallMolecule_1249	Triamcinolone	C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O
SmallMolecule_1250	Triazolam	Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl
SmallMolecule_1251	Tribendimidine	C/C(=N\c1ccc(cc1)/N=C/c2ccc(cc2)/C=N/c3ccc(cc3)/N=C(/N(C)C)\C)/N(C)C
SmallMolecule_1252	Triclabendazole	CSc1[nH]c2cc(c(cc2n1)Cl)Oc3cccc(c3Cl)Cl
SmallMolecule_1253	Tridesogen	CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34.C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O
SmallMolecule_1254	Trientine	C(CNCCNCCN)N.Cl.Cl
SmallMolecule_1255	Triflusal	CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F
SmallMolecule_1256	Triheptanoin	CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
SmallMolecule_1257	Trilaciclib	CN1CCN(CC1)c2ccc(nc2)Nc3ncc4cc5n(c4n3)C6(CCCCC6)CNC5=O.Cl.Cl
SmallMolecule_1258	Trilostane	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C
SmallMolecule_1259	Trimegestone	C[C@@H](C(=O)[C@]1(CC[C@@H]2[C@@]1(CCC3=C4CCC(=O)C=C4CC[C@@H]23)C)C)O
SmallMolecule_1260	Trimetrexate	Cc1c(ccc2c1c(nc(n2)N)N)CNc3cc(c(c(c3)OC)OC)OC
SmallMolecule_1261	Tropisetron	CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)c3c[nH]c4c3cccc4
SmallMolecule_1262	Trospium	c1ccc(cc1)C(c2ccccc2)(C(=O)O[C@H]3C[C@H]4CC[C@@H](C3)[N+]45CCCC5)O.[Cl-]
SmallMolecule_1263	Trovafloxacin	c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5N)C(=O)O
SmallMolecule_1264	Troxipide	COc1cc(cc(c1OC)OC)C(=O)NC2CCCNC2
SmallMolecule_1265	Tucatinib	Cc1cc(ccc1Oc2ccn3c(c2)ncn3)Nc4c5cc(ccc5ncn4)NC6=NC(CO6)(C)C
SmallMolecule_1266	Tucidinostat	c1cc(cnc1)/C=C/C(=O)NCc2ccc(cc2)C(=O)Nc3ccc(cc3N)F
SmallMolecule_1267	Tulobuterol	CC(C)(C)NCC(c1ccccc1Cl)O
SmallMolecule_1268	Twynsta	CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C.CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN
SmallMolecule_1269	Ubenimex	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](Cc1ccccc1)N)O
SmallMolecule_1270	Ubrogepant	C[C@@H]1[C@@H](C[C@@H](C(=O)N1CC(F)(F)F)NC(=O)c2cc3c(nc2)C[C@@]4(C3)c5cccnc5NC4=O)c6ccccc6
SmallMolecule_1271	Udenafil	CCCc1c2c(c(=O)nc([nH]2)c3cc(ccc3OCCC)S(=O)(=O)NCCC4CCCN4C)n(n1)C
SmallMolecule_1272	Uft	c1c[nH]c(=O)[nH]c1=O.c1c(c(=O)[nH]c(=O)n1C2CCCO2)F
SmallMolecule_1273	Ulipristal	CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
SmallMolecule_1274	Ulobetasol	C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F
SmallMolecule_1275	Ultratrace	c1cc(cc(c1)[131I])CNC(=N)N
SmallMolecule_1276	Umbralisib	C[C@@H](c1c(c(=O)c2cc(ccc2o1)F)c3cccc(c3)F)n4c5c(c(n4)c6ccc(c(c6)F)OC(C)C)c(ncn5)N
SmallMolecule_1277	Umeclidinium	c1ccc(cc1)COCC[N@@+]23CC[C@@](CC2)(CC3)C(O)(c4ccccc4)c5ccccc5.[Br-]
SmallMolecule_1278	Umirolimus	CCOCCO[C@@H]1CC[C@H](C[C@H]1OC)C[C@@H](C)[C@@H]2CC(=O)[C@@H](/C=C(/[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)\C)C)C)OC)O)\C)C
SmallMolecule_1279	Upacicalcet	Cc1c(cc(cc1Cl)S(=O)(=O)[O-])NC(=O)NC[C@@H](C(=O)O)N.O.[Na+]
SmallMolecule_1280	Upadacitinib	CC[C@@H]1CN(C[C@@H]1c2cnc3n2c4cc[nH]c4nc3)C(=O)NCC(F)(F)F
SmallMolecule_1281	Urapidil	Cn1c(cc(=O)n(c1=O)C)NCCCN2CCN(CC2)c3ccccc3OC
SmallMolecule_1282	Uridine	CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2ccc(=O)[nH]c2=O)OC(=O)C)OC(=O)C
SmallMolecule_1283	Ursodeoxycholic	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
SmallMolecule_1284	Vadadustat	c1cc(cc(c1)Cl)c2cc(c(nc2)C(=O)NCC(=O)O)O
SmallMolecule_1285	Valaciclovir	CC(C)[C@@H](C(=O)OCCOCn1cnc2c1[nH]c(nc2=O)N)N
SmallMolecule_1286	Valbenazine	CC(C)C[C@@H]1CN2CCc3cc(c(cc3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC
SmallMolecule_1287	Valdecoxib	Cc1c(c(no1)c2ccccc2)c3ccc(cc3)S(=O)(=O)N
SmallMolecule_1288	Valganciclovir	CC(C)[C@@H](C(=O)OCC(CO)OCn1cnc2c1[nH]c(nc2=O)N)N
SmallMolecule_1289	Valproic	CCCC(CCC)C(=O)O
SmallMolecule_1290	Valrubicin	CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2O)C(=O)c4cccc(c4C3=O)OC)O)[C@H](C1)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O
SmallMolecule_1291	Valsartan	CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[nH]nnn3)[C@@H](C(C)C)C(=O)O
SmallMolecule_1292	Vancocin	C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3c4cc5cc3Oc6ccc(cc6Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7c8ccc(c(c8)-c9c(cc(cc9O)O)[C@H](NC(=O)[C@H]([C@@H](c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)CO)O)O)(C)N)O
SmallMolecule_1293	Vancomycin	C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3c4cc5cc3Oc6ccc(cc6Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7c8ccc(c(c8)-c9c(cc(cc9O)O)[C@H](NC(=O)[C@H]([C@@H](c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)CO)O)O)(C)N)O.Cl
SmallMolecule_1294	Vandetanib	CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br
SmallMolecule_1295	Vaniprevir	CC[C@@H]1C[C@@]1(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]3C[C@@H]4CN3C(=O)[C@@H](NC(=O)OCC(CCCCc5cccc6c5CN(C6)C(=O)O4)(C)C)C(C)(C)C
SmallMolecule_1296	Vardenafil	CCCc1nc(c2n1nc([nH]c2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CC)C.Cl
SmallMolecule_1297	Varenicline	c1cnc2cc3c(cc2n1)[C@@H]4C[C@H]3CNC4
SmallMolecule_1298	Vemurafenib	CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F
SmallMolecule_1299	Venetoclax	CC1(CCC(=C(C1)c2ccc(cc2)Cl)CN3CCN(CC3)c4ccc(c(c4)Oc5cc6cc[nH]c6nc5)C(=O)NS(=O)(=O)c7ccc(c(c7)[N+](=O)[O-])NCC8CCOCC8)C
SmallMolecule_1300	Venlafaxine	CN(C)CC(c1ccc(cc1)OC)C2(CCCCC2)O.Cl
SmallMolecule_1301	Verapamil	CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC
SmallMolecule_1302	Vericiguat	COC(=O)Nc1c(nc(nc1N)c2c3cc(cnc3n(n2)Cc4ccccc4F)F)N
SmallMolecule_1303	Vernakalant	COc1ccc(cc1OC)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O
SmallMolecule_1304	Verteporfin	Cc1c2/cc/3\nc(/cc/4\[nH]/c(c\c5n/c(c\c(c1CCC(=O)O)[nH]2)/C(=C5C)CCC(=O)OC)/[C@]6(C4=CC=C([C@H]6C(=O)OC)C(=O)OC)C)C(=C3C=C)C.Cc1c2/cc/3\nc(/cc/4\[nH]/c(c\c5n/c(c\c(c1CCC(=O)OC)[nH]2)/C(=C5C)CCC(=O)O)/[C@]6(C4=CC=C([C@H]6C(=O)OC)C(=O)OC)C)C(=C3C=C)C
SmallMolecule_1305	Vesnarinone	COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4c(c3)CCC(=O)N4
SmallMolecule_1306	Vibegron	c1ccc(cc1)[C@H]([C@H]2CC[C@H](N2)Cc3ccc(cc3)NC(=O)[C@@H]4CCc5n4c(=O)ccn5)O
SmallMolecule_1307	Vilazodone	c1cc2c(cc1C#N)c(c[nH]2)CCCCN3CCN(CC3)c4ccc5c(c4)cc(o5)C(=O)N
SmallMolecule_1308	Vildagliptin	C1C[C@H](N(C1)C(=O)CN[C@@]23C[C@H]4C[C@@H](C2)C[C@](C4)(C3)O)C#N
SmallMolecule_1309	Viloxazine	CCOc1ccccc1OCC2CNCCO2.Cl
SmallMolecule_1310	Vincristine	CC[C@@]1(C[C@H]2C[C@@](c3c(c4ccccc4[nH]3)CC[N@](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CCN9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C=O)C(=O)OC)O.OS(=O)(=O)O
SmallMolecule_1311	Vinflunine	CC[C@@]12C=CCN3[C@@H]1[C@@]4(CC3)c5cc(c(cc5N([C@H]4[C@]([C@@H]2OC(=O)C)(C(=O)OC)O)C)OC)[C@]6(C[C@@H]7C[C@H](C[N@@](C7)Cc8c6[nH]c9c8cccc9)C(C)(F)F)C(=O)OC
SmallMolecule_1312	Vinorelbine	CCC1=C[C@H]2C[C@@](c3c(c4ccccc4[nH]3)C[N@](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CCN9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC
SmallMolecule_1313	Vinpocetine	CC[C@@]12CCCN3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3
SmallMolecule_1314	Vismodegib	CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)Nc2ccc(c(c2)c3ccccn3)Cl
SmallMolecule_1315	Vizomitin	CC1=C(C(=O)C(=CC1=O)CCCCCCCCCC[P+](c2ccccc2)(c3ccccc3)c4ccccc4)C.[Br-]
SmallMolecule_1316	Voglibose	C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO
SmallMolecule_1317	Vonoprazan	CNCc1cc(n(c1)S(=O)(=O)c2cccnc2)c3ccccc3F.C(=C/C(=O)O)\C(=O)O
SmallMolecule_1318	Vorapaxar	CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/c4ccc(cn4)c5cccc(c5)F)[C@H](OC3=O)C
SmallMolecule_1319	Voriconazole	C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O
SmallMolecule_1320	Vorinostat	c1ccc(cc1)NC(=O)CCCCCCC(=O)NO
SmallMolecule_1321	Vortioxetine	Cc1ccc(c(c1)C)Sc2ccccc2N3CCNCC3.Br
SmallMolecule_1322	Voxelotor	CC(C)n1c(ccn1)c2c(cccn2)COc3cccc(c3C=O)O
SmallMolecule_1323	Warfarin	CC(=O)CC(c1ccccc1)c2c(c3ccccc3oc2=O)O
SmallMolecule_1324	Xylitol	C(C(C(C(CO)O)O)O)O
SmallMolecule_1325	Zabofloxacin	CO/N=C/1\CN(CC12CNC2)c3c(cc4c(=O)c(cn(c4n3)C5CC5)C(=O)O)F
SmallMolecule_1326	Zafirlukast	Cc1ccccc1S(=O)(=O)NC(=O)c2ccc(c(c2)OC)Cc3cn(c4c3cc(cc4)NC(=O)OC5CCCC5)C
SmallMolecule_1327	Zalcitabine	c1cn(c(=O)nc1N)[C@H]2CC[C@H](O2)CO
SmallMolecule_1328	Zaleplon	CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C
SmallMolecule_1329	Zaltoprofen	CC(c1ccc2c(c1)CC(=O)c3ccccc3S2)C(=O)O
SmallMolecule_1330	Zanamivir	CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)NC(=N)N
SmallMolecule_1331	Zanubrutinib	C=CC(=O)N1CCC(CC1)[C@@H]2CCNc3n2nc(c3C(=O)N)c4ccc(cc4)Oc5ccccc5
SmallMolecule_1332	Zidovudine	Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
SmallMolecule_1333	Zileuton	CC(c1cc2ccccc2s1)N(C(=O)N)O
SmallMolecule_1334	Zinc	CC(=O)O[Zn]OC(=O)C.O.O
SmallMolecule_1335	Ziprasidone	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5
SmallMolecule_1336	Zofenopril	C[C@H](CSC(=O)c1ccccc1)C(=O)N2C[C@H](C[C@H]2C(=O)O)Sc3ccccc3
SmallMolecule_1337	Zoledronic	c1cn(cn1)CC(O)(P(=O)(O)O)P(=O)(O)O
SmallMolecule_1338	Zolmitriptan	CN(C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3
SmallMolecule_1339	Zolpidem	Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C
SmallMolecule_1340	Zonisamide	c1ccc2c(c1)c(no2)CS(=O)(=O)N
SmallMolecule_1341	Zopiclone	CN1CCN(CC1)C(=O)OC2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl
SmallMolecule_1342	Zotarolimus	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)n5cnnn5)C)/C)O)OC)C)C)/C)OC
SmallMolecule_1343	Zucapsaicin	CC(C)/C=C\CCCCC(=O)NCc1ccc(c(c1)OC)O
SmallMolecule_1344	Zuclopenthixol	c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)Cl
